humidity,rainfall_24hr,rainfall_3days,soil_moisture,elevation,typeof_disaster
60.3,77.5,96.4,31.8,1500.0,Safe
84.5,22.3,105.5,40.3,2308.0,Safe
71.0,73.5,4.6,45.5,2726.0,Safe
74.0,55.4,82.9,64.5,467.0,Safe
14.7,0.0,0.0,5.4,739.0,Drought
56.9,53.1,52.0,20.5,923.0,Safe
66.0,23.4,115.7,28.5,2656.0,Safe
97.7,300.8,854.1,88.3,13.0,Cyclone
98.2,352.5,444.6,98.6,12.0,Cyclone
98.3,433.0,323.4,88.9,63.0,Flood
55.2,44.4,111.3,60.4,17.0,Safe
57.0,23.0,27.2,67.4,2534.0,Safe
15.4,0.0,0.0,7.9,438.0,Drought
51.3,35.6,79.7,72.9,551.0,Safe
6.3,0.0,0.0,6.9,585.0,Drought
37.8,49.3,29.5,63.9,2796.0,Safe
98.4,473.0,710.6,93.8,28.0,Cyclone
39.3,37.6,96.3,57.3,2147.0,Safe
39.5,65.9,117.3,43.8,1932.0,Safe
79.6,4.2,19.3,57.1,865.0,Safe
71.0,77.6,26.5,46.7,2397.0,Safe
99.4,297.5,464.3,98.8,179.0,Flood
97.1,234.2,201.1,85.0,69.0,Flood
43.4,54.9,52.7,55.4,2728.0,Safe
39.3,34.6,111.1,38.7,764.0,Safe
63.2,48.8,107.8,25.4,1760.0,Safe
68.7,55.5,107.6,42.5,1018.0,Safe
48.9,3.2,31.8,25.7,2489.0,Safe
54.2,8.2,113.5,25.4,2396.0,Safe
66.4,23.4,12.7,45.6,632.0,Safe
80.9,59.5,2.7,56.8,125.0,Safe
40.5,71.9,27.4,57.3,1375.0,Safe
96.7,391.0,693.5,90.8,39.0,Cyclone
77.3,62.0,44.9,35.7,1511.0,Safe
38.8,49.7,6.2,63.7,2974.0,Safe
94.3,440.0,589.8,98.1,41.0,Flood
70.8,35.7,64.7,36.1,2342.0,Safe
64.1,75.3,29.0,44.3,1858.0,Safe
67.0,48.6,97.4,26.9,320.0,Safe
77.1,4.4,27.9,34.9,1197.0,Safe
78.2,40.4,118.7,35.2,932.0,Safe
92.5,292.8,239.4,91.9,84.0,Flood
58.3,34.5,5.7,44.7,2590.0,Safe
75.9,75.3,27.0,72.4,1928.0,Safe
9.3,0.0,0.0,10.2,631.0,Drought
94.9,236.0,406.0,96.0,2280.0,Landslide
46.2,24.3,68.9,53.3,2427.0,Safe
75.1,7.5,105.2,44.3,1559.0,Safe
46.3,80.0,6.0,55.0,835.0,Safe
64.9,20.5,32.4,52.5,1652.0,Safe
61.3,67.7,92.5,47.9,278.0,Safe
40.9,41.9,114.6,73.3,2956.0,Safe
71.5,79.0,87.7,38.4,1061.0,Safe
93.3,447.5,220.5,98.2,62.0,Flood
81.6,9.6,60.7,20.5,1152.0,Safe
53.5,29.4,33.7,32.6,1911.0,Safe
95.7,249.9,419.1,98.7,1215.0,Landslide
37.1,57.1,14.7,69.8,2344.0,Safe
94.4,404.5,506.1,98.7,19.0,Flood
84.0,48.6,31.5,64.1,2807.0,Safe
72.2,35.4,110.0,63.8,2153.0,Safe
41.2,28.3,77.3,68.0,913.0,Safe
92.8,284.0,393.3,86.5,11.0,Flood
70.8,17.6,38.2,28.2,309.0,Safe
73.7,41.1,91.6,22.3,2878.0,Safe
43.2,35.4,115.6,24.6,196.0,Safe
78.6,62.8,42.2,71.3,288.0,Safe
70.1,28.1,35.0,67.7,2774.0,Safe
38.1,66.3,79.4,70.2,745.0,Safe
58.5,51.1,97.4,66.8,964.0,Safe
54.0,69.1,39.7,53.7,66.0,Safe
93.9,102.3,535.0,95.8,2227.0,Landslide
97.2,358.2,535.3,92.6,11.0,Cyclone
96.7,364.1,656.5,93.2,20.0,Cyclone
94.8,123.9,639.4,93.1,1523.0,Landslide
94.3,403.2,549.3,87.2,114.0,Flood
97.7,592.9,728.5,80.8,37.0,Cyclone
48.3,19.5,9.0,46.6,2257.0,Safe
80.3,2.4,41.2,72.0,480.0,Safe
11.5,0.0,0.0,0.2,661.0,Drought
56.7,78.6,14.5,59.6,2629.0,Safe
93.0,140.7,687.5,98.9,2446.0,Landslide
95.9,485.3,808.4,88.5,35.0,Cyclone
78.7,46.0,107.5,40.8,1569.0,Safe
96.5,172.2,238.7,96.9,34.0,Flood
66.8,43.4,36.2,30.1,2326.0,Safe
56.0,10.6,32.1,31.5,2612.0,Safe
69.1,40.9,88.9,64.9,1121.0,Safe
76.0,13.2,35.7,46.7,779.0,Safe
95.6,411.4,518.7,97.2,92.0,Flood
99.1,488.1,888.3,77.4,15.0,Cyclone
54.0,27.1,75.9,74.9,917.0,Safe
99.1,572.1,683.9,98.2,3.0,Cyclone
45.6,61.5,93.6,20.2,2611.0,Safe
70.9,69.8,110.0,67.7,646.0,Safe
53.0,73.0,0.2,45.6,650.0,Safe
48.9,37.1,94.8,64.7,2185.0,Safe
45.1,69.8,87.7,26.3,210.0,Safe
36.5,28.2,87.2,66.6,1888.0,Safe
35.5,48.9,42.5,71.8,1599.0,Safe
46.5,49.2,78.1,66.3,2167.0,Safe
99.1,132.1,666.6,93.6,2856.0,Landslide
57.5,47.5,28.5,64.4,1944.0,Safe
52.5,36.5,99.4,69.0,993.0,Safe
66.6,27.7,87.2,56.3,1483.0,Safe
78.5,34.1,60.3,39.1,2090.0,Safe
48.4,49.7,15.8,51.9,515.0,Safe
62.9,45.6,38.4,27.3,1153.0,Safe
96.5,123.3,676.5,93.8,2007.0,Landslide
97.2,294.9,860.7,93.9,49.0,Cyclone
48.7,45.8,109.7,64.1,1559.0,Safe
55.0,24.4,114.2,33.6,5.0,Safe
45.0,79.0,37.9,74.6,311.0,Safe
11.1,0.0,0.0,3.3,787.0,Drought
5.7,0.0,0.0,11.0,475.0,Drought
95.3,125.9,764.1,90.1,2629.0,Landslide
80.4,49.7,4.3,43.3,1830.0,Safe
74.1,27.4,39.0,39.4,1216.0,Safe
99.0,246.8,294.7,93.1,149.0,Flood
59.6,70.1,17.8,32.8,1546.0,Safe
49.5,65.8,110.5,44.0,719.0,Safe
47.7,2.5,117.4,48.5,1854.0,Safe
61.4,10.6,47.5,56.1,2585.0,Safe
99.6,341.1,456.0,99.7,72.0,Flood
53.7,46.6,38.1,56.4,986.0,Safe
42.4,42.8,25.3,73.1,1936.0,Safe
52.3,79.0,68.5,61.3,1675.0,Safe
83.4,46.7,103.6,33.1,592.0,Safe
93.7,191.3,587.4,95.7,1682.0,Landslide
53.8,51.6,78.9,44.2,1721.0,Safe
95.8,592.3,818.8,97.0,1.0,Cyclone
65.4,10.2,2.7,38.6,134.0,Safe
68.4,26.6,59.6,30.5,1644.0,Safe
9.0,0.0,0.0,11.8,763.0,Drought
100.0,166.1,554.8,95.3,2425.0,Landslide
14.3,0.0,0.0,0.2,255.0,Drought
90.0,171.3,228.3,91.4,174.0,Flood
77.3,71.4,119.8,46.4,2904.0,Safe
72.3,50.7,108.7,52.0,2741.0,Safe
54.2,59.2,99.3,42.8,2148.0,Safe
46.6,32.2,30.0,35.5,1033.0,Safe
78.2,4.6,36.1,22.7,2527.0,Safe
55.0,57.3,113.5,60.7,2792.0,Safe
60.1,20.6,114.2,62.5,133.0,Safe
66.1,36.5,99.9,33.5,115.0,Safe
35.4,70.9,104.7,64.4,1708.0,Safe
55.0,70.5,4.9,32.0,1036.0,Safe
41.2,5.9,24.3,56.8,649.0,Safe
76.9,68.4,18.4,49.1,1631.0,Safe
53.9,14.5,38.7,39.4,1258.0,Safe
41.9,58.6,105.8,73.1,928.0,Safe
75.3,67.2,61.2,31.0,2536.0,Safe
97.1,132.4,464.1,90.5,2669.0,Landslide
52.9,64.9,69.4,37.9,2601.0,Safe
58.8,53.6,50.0,23.8,329.0,Safe
97.8,189.4,292.7,99.9,93.0,Flood
41.4,51.4,84.5,70.1,2106.0,Safe
9.5,0.0,0.0,1.6,462.0,Drought
99.8,443.2,239.1,91.7,177.0,Flood
47.7,15.8,28.8,51.1,2902.0,Safe
95.2,386.2,350.2,98.6,81.0,Flood
97.2,238.9,546.4,95.7,2207.0,Landslide
60.5,79.2,58.1,71.3,2058.0,Safe
98.9,550.3,567.8,81.7,40.0,Cyclone
80.9,65.2,89.1,50.0,314.0,Safe
56.0,78.7,108.4,37.4,2722.0,Safe
80.3,32.7,67.4,27.8,45.0,Safe
94.9,224.9,552.5,97.2,647.0,Landslide
92.1,129.6,633.1,94.5,3011.0,Landslide
99.1,338.7,587.9,93.4,22.0,Cyclone
71.9,19.6,61.2,28.7,1347.0,Safe
94.2,196.3,447.0,98.9,104.0,Flood
38.5,47.5,11.0,66.0,1877.0,Safe
43.8,39.7,103.3,48.8,2290.0,Safe
96.0,234.9,294.8,86.3,131.0,Flood
92.5,246.9,701.5,97.7,1944.0,Landslide
98.3,516.1,875.5,79.5,41.0,Cyclone
44.7,28.4,4.0,24.9,611.0,Safe
37.0,64.4,37.7,44.9,795.0,Safe
91.1,192.3,435.3,89.1,95.0,Flood
99.5,269.8,814.2,85.8,28.0,Cyclone
97.4,104.3,500.3,92.6,1699.0,Landslide
48.1,12.4,113.0,43.8,2645.0,Safe
41.7,61.7,109.4,31.1,2864.0,Safe
97.1,200.6,309.7,95.1,100.0,Flood
62.1,41.8,9.4,46.2,2492.0,Safe
65.7,43.9,68.1,41.2,2536.0,Safe
93.0,161.3,244.5,97.6,69.0,Flood
82.1,22.7,102.1,36.5,2877.0,Safe
19.7,0.0,0.0,10.0,628.0,Drought
66.9,32.8,44.4,53.5,679.0,Safe
17.3,0.0,0.0,8.3,753.0,Drought
48.3,1.5,52.7,41.4,2059.0,Safe
99.6,482.9,583.1,78.9,9.0,Cyclone
51.2,75.7,64.3,56.1,544.0,Safe
55.7,29.1,88.0,64.0,199.0,Safe
65.9,67.3,40.0,65.0,419.0,Safe
94.1,431.8,456.8,97.5,142.0,Flood
68.7,3.3,9.5,74.9,1367.0,Safe
95.2,376.1,229.8,99.0,155.0,Flood
64.8,10.0,76.6,66.5,2410.0,Safe
98.5,388.8,704.0,79.4,41.0,Cyclone
43.9,63.3,50.2,67.3,1821.0,Safe
95.8,180.6,499.0,91.4,860.0,Landslide
73.1,18.8,40.1,46.3,1020.0,Safe
80.6,55.5,51.6,63.0,1911.0,Safe
6.2,0.0,0.0,13.3,707.0,Drought
99.8,169.8,708.4,90.1,2640.0,Landslide
47.9,53.0,78.5,33.5,328.0,Safe
43.8,40.0,54.9,32.1,2302.0,Safe
60.9,31.0,14.4,26.7,308.0,Safe
95.5,257.7,429.6,99.8,168.0,Flood
50.7,18.7,45.2,67.3,653.0,Safe
58.5,65.2,9.8,69.1,79.0,Safe
92.2,447.6,241.4,99.1,189.0,Flood
80.0,61.9,94.6,42.0,2615.0,Safe
52.7,57.1,48.5,52.0,2431.0,Safe
96.6,239.4,378.6,90.3,2058.0,Landslide
44.3,40.8,96.7,35.5,2651.0,Safe
55.2,8.0,115.7,52.1,562.0,Safe
64.7,12.2,15.6,26.2,2414.0,Safe
75.9,29.0,78.1,47.8,1523.0,Safe
66.2,77.9,101.8,30.6,1282.0,Safe
65.5,3.6,29.4,32.5,2497.0,Safe
94.7,172.5,421.9,95.6,3334.0,Landslide
15.1,0.0,0.0,7.5,417.0,Drought
49.8,33.4,57.7,63.1,1359.0,Safe
55.9,26.3,28.1,65.9,997.0,Safe
55.9,71.9,38.3,67.7,2244.0,Safe
59.0,31.0,75.7,47.5,1072.0,Safe
94.2,152.2,521.9,92.1,3412.0,Landslide
95.1,214.9,634.5,93.2,1091.0,Landslide
51.1,73.6,52.4,46.0,2205.0,Safe
94.0,323.5,435.3,98.6,66.0,Flood
64.8,13.9,72.6,50.5,2652.0,Safe
95.7,487.4,585.4,79.9,36.0,Cyclone
63.0,76.5,32.7,74.0,1846.0,Safe
51.2,16.7,81.6,40.5,176.0,Safe
16.5,0.0,0.0,13.7,445.0,Drought
76.5,25.9,78.3,44.0,2076.0,Safe
10.3,0.0,0.0,2.8,203.0,Drought
96.4,307.5,581.6,86.5,169.0,Flood
5.1,0.0,0.0,10.6,713.0,Drought
95.2,107.1,755.8,93.4,877.0,Landslide
65.0,40.8,92.4,52.2,2682.0,Safe
52.5,37.5,90.5,71.8,115.0,Safe
88.0,164.0,317.2,91.7,44.0,Flood
43.7,39.5,116.1,59.6,1736.0,Safe
92.8,335.7,368.6,90.4,38.0,Flood
89.5,218.2,461.0,99.8,81.0,Flood
55.1,55.7,38.5,56.2,2024.0,Safe
74.4,44.4,57.9,27.1,366.0,Safe
38.3,75.2,45.4,66.6,547.0,Safe
42.3,1.9,90.7,30.0,2594.0,Safe
67.9,5.2,69.3,73.6,1887.0,Safe
95.6,401.5,310.8,99.8,64.0,Flood
67.0,32.1,76.5,31.8,172.0,Safe
54.9,68.0,29.2,54.6,1343.0,Safe
95.1,247.2,483.5,98.8,668.0,Landslide
89.2,317.1,461.5,87.1,187.0,Flood
51.4,29.9,78.8,61.2,1788.0,Safe
41.4,18.7,104.2,71.8,1356.0,Safe
47.0,43.4,72.5,25.0,1086.0,Safe
65.1,61.5,117.9,69.0,1789.0,Safe
67.3,15.3,67.6,39.6,1916.0,Safe
39.4,26.7,34.7,45.6,1735.0,Safe
50.8,4.9,88.4,74.5,1818.0,Safe
97.7,102.8,705.8,95.9,1155.0,Landslide
54.0,57.7,77.0,37.2,2107.0,Safe
47.5,41.5,73.1,62.1,128.0,Safe
18.0,0.0,0.0,5.5,599.0,Drought
89.6,176.3,407.2,89.1,30.0,Flood
97.3,260.7,344.8,90.8,141.0,Flood
50.1,49.7,99.5,68.9,716.0,Safe
95.9,599.2,890.9,87.7,20.0,Cyclone
92.8,100.6,769.3,93.4,3484.0,Landslide
96.8,352.5,345.0,93.4,104.0,Flood
99.8,257.0,413.4,97.4,0.0,Cyclone
61.4,40.1,30.2,37.0,571.0,Safe
38.8,59.4,64.7,49.2,2949.0,Safe
98.3,414.0,481.6,88.9,134.0,Flood
37.9,54.0,16.2,29.8,1610.0,Safe
46.6,68.9,100.4,31.0,2110.0,Safe
55.6,33.2,5.1,34.5,1393.0,Safe
50.2,75.4,100.0,45.4,2675.0,Safe
37.6,63.9,42.2,52.0,229.0,Safe
95.4,171.2,708.8,91.3,1219.0,Landslide
53.3,43.1,32.4,23.6,263.0,Safe
96.7,200.9,696.0,92.7,1997.0,Landslide
53.6,69.3,34.5,35.5,1262.0,Safe
61.6,37.9,31.2,32.8,64.0,Safe
50.8,43.0,97.3,24.3,899.0,Safe
68.3,56.2,78.8,56.7,1978.0,Safe
65.5,36.5,29.6,58.9,2508.0,Safe
97.4,139.9,370.1,92.1,2671.0,Landslide
59.0,21.6,42.4,61.1,854.0,Safe
46.9,4.3,84.3,40.3,428.0,Safe
40.6,52.7,28.0,32.0,873.0,Safe
40.3,14.9,42.9,50.2,238.0,Safe
17.2,0.0,0.0,13.8,652.0,Drought
92.5,228.0,695.2,90.3,736.0,Landslide
48.0,54.9,58.3,49.7,2383.0,Safe
95.4,163.6,663.9,96.7,2258.0,Landslide
79.9,8.0,46.4,20.2,855.0,Safe
41.2,65.9,92.2,44.2,2606.0,Safe
99.7,583.9,668.3,90.4,5.0,Cyclone
43.8,74.8,17.4,66.4,1063.0,Safe
36.2,75.4,22.3,43.1,2954.0,Safe
18.6,0.0,0.0,8.6,653.0,Drought
43.0,74.1,115.6,46.4,382.0,Safe
98.6,130.7,703.8,93.8,764.0,Landslide
95.7,187.2,659.5,96.2,1775.0,Landslide
51.8,50.0,101.5,74.1,51.0,Safe
45.9,76.0,114.8,24.3,1894.0,Safe
91.6,209.6,408.4,94.4,48.0,Flood
54.5,30.4,101.3,74.0,1864.0,Safe
99.8,278.8,820.5,90.9,3.0,Cyclone
35.7,23.7,90.6,49.4,2096.0,Safe
41.4,63.0,69.4,48.8,2188.0,Safe
67.7,51.0,60.8,47.8,2549.0,Safe
69.7,27.7,59.7,29.5,1259.0,Safe
42.6,59.4,119.3,33.6,923.0,Safe
83.9,50.1,23.3,62.0,75.0,Safe
17.6,0.0,0.0,2.7,405.0,Drought
74.1,34.4,53.1,67.5,1951.0,Safe
98.8,432.0,376.4,88.7,134.0,Flood
98.1,379.3,367.4,86.1,102.0,Flood
51.1,78.8,44.0,66.9,1977.0,Safe
40.3,32.0,7.3,56.3,2933.0,Safe
10.6,0.0,0.0,6.4,344.0,Drought
7.9,0.0,0.0,9.6,695.0,Drought
46.0,57.2,75.7,64.2,2085.0,Safe
13.9,0.0,0.0,11.5,275.0,Drought
66.5,29.5,27.9,50.3,1276.0,Safe
57.1,25.5,86.2,54.0,731.0,Safe
93.7,205.3,486.2,91.2,733.0,Landslide
72.5,68.5,73.8,47.4,956.0,Safe
59.3,42.1,31.5,36.9,2978.0,Safe
64.6,67.1,83.0,74.9,983.0,Safe
99.2,127.9,651.8,90.6,3040.0,Landslide
52.9,12.2,111.9,63.4,2219.0,Safe
47.4,19.4,40.6,73.6,1261.0,Safe
54.3,4.3,90.9,59.5,294.0,Safe
100.0,327.8,622.8,83.6,15.0,Cyclone
88.2,193.1,482.2,97.3,79.0,Flood
73.3,68.3,0.1,58.8,10.0,Safe
36.3,13.9,88.4,56.7,1465.0,Safe
90.2,185.3,239.2,91.2,33.0,Flood
97.6,183.6,564.6,99.1,2191.0,Landslide
56.3,41.7,0.3,68.1,1640.0,Safe
83.1,8.3,43.1,58.6,959.0,Safe
95.8,143.8,502.8,97.8,931.0,Landslide
52.1,55.0,7.6,51.3,2893.0,Safe
8.8,0.0,0.0,8.7,544.0,Drought
12.5,0.0,0.0,2.3,744.0,Drought
81.8,21.1,71.8,58.4,1390.0,Safe
75.1,31.8,111.7,50.8,2968.0,Safe
94.6,171.9,277.1,86.8,170.0,Flood
58.5,53.1,48.6,36.9,318.0,Safe
37.3,56.9,26.1,37.9,256.0,Safe
97.6,186.8,593.4,96.2,1641.0,Landslide
92.5,248.3,522.3,90.6,85.0,Flood
75.7,28.8,10.5,46.9,700.0,Safe
99.6,120.4,717.9,95.9,2187.0,Landslide
88.4,256.0,278.9,94.3,92.0,Flood
93.5,319.0,422.4,93.5,27.0,Flood
78.2,46.9,76.8,47.0,1288.0,Safe
70.7,50.0,21.4,37.7,939.0,Safe
73.7,79.8,96.9,55.8,1948.0,Safe
39.4,66.0,80.2,38.0,2574.0,Safe
76.2,35.4,111.2,72.5,2451.0,Safe
93.8,178.6,729.2,90.2,3413.0,Landslide
41.6,72.6,70.4,65.0,2646.0,Safe
15.5,0.0,0.0,10.7,299.0,Drought
61.6,79.8,91.0,27.6,1767.0,Safe
6.4,0.0,0.0,9.2,428.0,Drought
39.1,60.1,119.3,73.9,2896.0,Safe
90.7,373.7,336.3,89.1,57.0,Flood
44.2,1.7,35.8,57.1,207.0,Safe
61.5,42.8,112.2,29.6,13.0,Safe
73.9,28.5,16.9,52.3,1128.0,Safe
51.9,11.1,44.5,25.0,2799.0,Safe
71.2,7.8,7.1,21.5,288.0,Safe
77.2,20.0,2.9,63.7,15.0,Safe
69.8,57.0,16.4,53.4,797.0,Safe
92.8,153.0,712.4,91.0,2254.0,Landslide
61.9,65.6,83.2,61.3,1092.0,Safe
39.4,18.5,15.7,41.7,1481.0,Safe
49.7,65.4,71.7,53.6,2963.0,Safe
74.8,58.3,87.7,36.1,1938.0,Safe
53.9,49.6,113.2,49.4,209.0,Safe
92.5,169.4,507.6,95.8,1894.0,Landslide
35.6,3.2,36.4,57.9,525.0,Safe
39.2,65.1,95.7,35.8,1450.0,Safe
93.5,218.0,380.5,97.0,56.0,Flood
40.6,61.3,38.7,59.4,2793.0,Safe
51.7,43.8,100.4,25.0,1514.0,Safe
96.1,339.8,533.0,94.8,178.0,Flood
94.1,206.1,438.5,94.6,3115.0,Landslide
89.5,199.2,243.8,99.9,23.0,Flood
10.2,0.0,0.0,14.9,780.0,Drought
5.4,0.0,0.0,9.5,721.0,Drought
50.6,77.2,19.9,40.0,2634.0,Safe
69.4,19.2,103.8,53.5,1583.0,Safe
43.1,5.3,11.5,62.8,673.0,Safe
71.4,30.7,54.7,49.5,1681.0,Safe
41.9,51.3,94.9,67.7,1597.0,Safe
62.4,60.0,76.4,39.1,2499.0,Safe
65.7,17.2,12.9,35.3,1017.0,Safe
17.8,0.0,0.0,14.8,490.0,Drought
89.0,333.6,483.9,86.0,71.0,Flood
15.2,0.0,0.0,4.6,378.0,Drought
57.7,72.8,112.2,57.0,477.0,Safe
60.8,51.5,55.0,67.4,2032.0,Safe
92.2,192.1,355.7,91.8,718.0,Landslide
35.6,42.2,101.7,63.6,691.0,Safe
17.0,0.0,0.0,3.8,454.0,Drought
39.6,74.1,19.9,42.7,1045.0,Safe
76.8,57.4,115.6,32.7,2106.0,Safe
81.2,62.7,24.5,28.6,1193.0,Safe
56.7,14.3,12.2,33.7,791.0,Safe
74.9,17.8,92.1,49.8,2462.0,Safe
96.3,153.8,525.4,90.1,1278.0,Landslide
70.5,52.9,65.1,30.3,2351.0,Safe
40.0,46.4,9.1,27.1,207.0,Safe
56.3,55.3,111.2,63.5,1947.0,Safe
38.3,9.2,104.8,35.5,353.0,Safe
42.2,74.2,39.4,72.6,1321.0,Safe
43.1,70.9,29.3,24.8,2030.0,Safe
65.0,22.4,102.1,24.5,273.0,Safe
47.9,42.3,69.6,54.7,486.0,Safe
66.3,33.5,102.9,69.7,2837.0,Safe
99.7,327.4,379.9,89.4,140.0,Flood
63.5,55.9,47.4,29.5,1477.0,Safe
91.4,222.6,560.8,92.8,112.0,Flood
10.9,0.0,0.0,12.2,749.0,Drought
68.9,50.8,14.2,26.1,2152.0,Safe
52.5,4.7,42.0,63.0,1478.0,Safe
67.6,78.2,43.3,28.7,1927.0,Safe
42.1,42.0,4.2,59.0,2240.0,Safe
76.5,45.7,88.0,63.7,1090.0,Safe
82.6,37.5,48.0,35.5,1791.0,Safe
99.3,241.2,470.1,98.6,3251.0,Landslide
75.0,10.0,109.0,65.0,2482.0,Safe
94.9,105.7,502.3,98.0,2083.0,Landslide
66.0,7.2,72.8,41.2,2045.0,Safe
98.9,167.9,453.2,97.5,66.0,Flood
45.6,12.5,58.5,57.5,78.0,Safe
96.0,356.5,457.1,76.3,44.0,Cyclone
58.5,47.6,35.7,32.4,1445.0,Safe
16.2,0.0,0.0,1.4,401.0,Drought
15.8,0.0,0.0,13.6,449.0,Drought
97.2,380.9,701.7,86.4,5.0,Cyclone
38.7,71.0,2.1,53.9,1193.0,Safe
59.4,39.5,57.5,28.6,2243.0,Safe
55.5,54.8,16.0,26.6,877.0,Safe
97.2,252.7,508.5,87.5,126.0,Flood
93.6,159.5,421.7,97.3,1365.0,Landslide
36.7,55.7,37.8,72.4,2997.0,Safe
99.6,571.1,488.4,75.6,25.0,Cyclone
55.8,14.4,114.4,26.9,1542.0,Safe
71.8,62.7,118.2,52.1,2682.0,Safe
14.9,0.0,0.0,6.2,502.0,Drought
12.6,0.0,0.0,11.4,642.0,Drought
92.9,119.3,683.3,96.6,1625.0,Landslide
48.1,2.7,36.6,25.6,260.0,Safe
54.0,51.8,42.7,54.7,367.0,Safe
98.4,242.2,729.6,95.2,2108.0,Landslide
75.2,19.5,3.4,39.2,709.0,Safe
83.4,45.8,13.9,54.3,2843.0,Safe
60.3,7.9,52.9,60.6,2312.0,Safe
92.1,245.3,395.0,94.1,2546.0,Landslide
68.5,4.6,100.9,57.5,1464.0,Safe
18.8,0.0,0.0,10.3,435.0,Drought
92.6,217.0,591.2,95.7,3492.0,Landslide
93.7,265.1,552.1,88.8,130.0,Flood
98.5,338.7,726.2,88.9,30.0,Cyclone
62.2,35.4,13.1,36.1,1848.0,Safe
76.0,48.9,9.0,65.7,2486.0,Safe
92.6,341.7,450.9,88.4,131.0,Flood
35.4,17.2,21.9,68.9,1324.0,Safe
39.1,77.3,120.0,51.9,1836.0,Safe
67.7,65.8,64.3,35.7,1906.0,Safe
95.3,252.1,457.3,99.2,29.0,Cyclone
10.4,0.0,0.0,10.2,441.0,Drought
65.6,65.7,53.4,67.5,2889.0,Safe
14.5,0.0,0.0,5.8,488.0,Drought
83.0,20.8,77.3,42.2,1475.0,Safe
79.9,68.2,63.1,36.3,2697.0,Safe
48.4,33.3,19.9,55.7,1249.0,Safe
99.6,367.6,567.0,90.3,19.0,Flood
6.5,0.0,0.0,13.0,774.0,Drought
61.2,59.3,13.7,30.2,1196.0,Safe
53.5,19.6,46.4,46.8,1209.0,Safe
99.6,265.5,889.4,88.1,6.0,Cyclone
89.5,160.2,424.2,85.3,114.0,Flood
35.7,72.2,67.2,25.2,366.0,Safe
75.1,7.9,51.2,30.8,2038.0,Safe
64.9,41.5,68.1,26.5,1179.0,Safe
47.6,53.7,6.4,46.7,2455.0,Safe
56.7,70.6,116.2,27.5,1327.0,Safe
97.9,303.1,731.8,99.4,37.0,Cyclone
97.6,375.0,209.7,86.9,196.0,Flood
38.1,59.9,42.6,52.0,362.0,Safe
97.0,464.9,469.3,82.4,21.0,Cyclone
10.5,0.0,0.0,7.4,436.0,Drought
36.5,14.3,77.5,62.2,2129.0,Safe
83.0,0.9,39.7,67.0,1020.0,Safe
72.3,79.6,98.8,68.1,1178.0,Safe
96.5,236.1,467.8,97.8,3023.0,Landslide
72.6,33.7,43.5,42.8,2316.0,Safe
16.8,0.0,0.0,8.1,769.0,Drought
68.7,55.4,82.8,55.7,169.0,Safe
37.8,35.7,0.6,64.8,2094.0,Safe
91.4,334.7,410.4,98.2,6.0,Flood
96.1,143.1,452.7,90.8,2797.0,Landslide
83.5,57.9,60.0,51.0,2141.0,Safe
41.4,16.9,19.4,73.0,700.0,Safe
74.1,19.1,101.5,46.7,262.0,Safe
91.1,167.2,495.7,89.7,133.0,Flood
70.9,31.1,39.5,62.0,668.0,Safe
10.5,0.0,0.0,8.4,688.0,Drought
69.8,34.3,94.0,21.5,317.0,Safe
35.6,17.8,117.8,42.0,648.0,Safe
36.1,10.9,91.1,33.4,2721.0,Safe
75.1,74.7,19.4,26.7,1057.0,Safe
96.1,518.9,580.9,97.3,17.0,Cyclone
95.1,274.7,255.8,96.5,74.0,Flood
38.9,5.9,66.3,31.1,331.0,Safe
36.7,9.6,98.0,38.1,2308.0,Safe
93.3,245.3,794.6,99.7,647.0,Landslide
40.3,72.3,53.2,46.5,2531.0,Safe
97.1,287.6,497.5,88.4,123.0,Flood
77.4,34.9,21.8,40.9,91.0,Safe
99.0,102.0,451.3,93.6,2530.0,Landslide
98.2,522.4,646.5,75.4,34.0,Cyclone
91.2,184.2,243.6,93.3,136.0,Flood
84.3,6.0,87.6,25.9,898.0,Safe
50.8,17.9,85.2,56.3,282.0,Safe
65.9,2.4,3.8,31.4,2244.0,Safe
74.2,42.4,112.3,65.2,866.0,Safe
36.3,50.0,30.1,71.3,1628.0,Safe
49.3,50.8,73.4,55.3,419.0,Safe
16.4,0.0,0.0,13.4,538.0,Drought
71.5,19.6,49.4,54.0,263.0,Safe
5.4,0.0,0.0,3.5,445.0,Drought
91.8,152.8,575.4,86.6,51.0,Flood
92.1,221.9,736.0,95.9,3358.0,Landslide
95.0,288.5,522.4,96.4,48.0,Flood
83.2,31.3,108.7,58.1,2735.0,Safe
97.2,390.7,651.3,90.2,5.0,Cyclone
76.4,12.3,33.8,50.2,938.0,Safe
99.0,287.4,592.5,96.3,88.0,Flood
36.6,59.6,16.0,70.2,889.0,Safe
35.6,73.3,23.2,26.6,1559.0,Safe
63.2,25.5,33.6,46.9,778.0,Safe
47.6,54.2,24.8,35.8,720.0,Safe
80.2,72.8,46.3,72.6,1287.0,Safe
99.2,270.5,280.6,95.3,86.0,Flood
51.8,12.5,19.0,43.7,722.0,Safe
54.3,24.3,89.9,66.3,2342.0,Safe
42.6,70.9,67.1,60.0,642.0,Safe
98.2,496.5,433.5,93.2,35.0,Cyclone
82.1,67.3,35.4,71.3,721.0,Safe
